I0926 19:01:25.044769       1 boot.go:373] Setting product_name: "Virtual Machine"
I0926 19:01:25.044796       1 boot.go:384] Setting host-thp-shmem-enabled: "never"
I0926 19:01:25.044807       1 boot.go:394] Setting host-thp-defrag: "madvise"
D0926 19:01:25.044809       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host info read at 19:01:25.044809570 (unix nanos: 1790449285044809570)
W0926 19:01:25.045238       1 specutils.go:169] AppArmor profile "docker-default" is being ignored
D0926 19:01:25.045257       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint spec read at 19:01:25.045256472 (unix nanos: 1790449285045256472)
I0926 19:01:25.045259       1 chroot.go:142] Setting up sandbox chroot in "/tmp"
D0926 19:01:25.045311       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot base mounted at 19:01:25.045311341 (unix nanos: 1790449285045311341)
I0926 19:01:25.045325       1 chroot.go:41] Mounting "proc" at "/tmp/proc/sandbox-proc"
D0926 19:01:25.045340       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot proc mounted at 19:01:25.045340066 (unix nanos: 1790449285045340066)
D0926 19:01:25.045383       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot procfs set up at 19:01:25.045382586 (unix nanos: 1790449285045382586)
D0926 19:01:25.045387       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot sealed read-only at 19:01:25.045387619 (unix nanos: 1790449285045387619)
D0926 19:01:25.045414       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot set up at 19:01:25.045414358 (unix nanos: 1790449285045414358)
D0926 19:01:25.045890       1 specutils.go:137] Spec:
{
  "ociVersion": "1.3.0",
  "process": {
    "user": {
      "uid": 1000,
      "gid": 1000,
      "additionalGids": [
        1000
      ]
    },
    "args": [
      "docker-entrypoint.sh",
      "sleep",
      "infinity"
    ],
    "cwd": "/workspace",
    "capabilities": {},
    "rlimits": [
      {
        "type": "RLIMIT_NPROC",
        "hard": 64,
        "soft": 64
      }
    ],
    "noNewPrivileges": true,
    "apparmorProfile": "docker-default",
    "oomScoreAdj": 0
  },
  "root": {
    "path": "/var/lib/docker/rootfs/overlayfs/acd93a30e1d2cacc1b1e58210d94180ce8b604809d2c5b0f5633932353248273"
  },
  "hostname": "acd93a30e1d2",
  "mounts": [
    {
      "destination": "/proc",
      "type": "proc",
      "source": "/run/containerd/io.containerd.runtime.v2.task/moby/acd93a30e1d2cacc1b1e58210d94180ce8b604809d2c5b0f5633932353248273/proc",
      "options": [
        "nosuid",
        "noexec",
        "nodev"
      ]
    },
    {
      "destination": "/dev",
      "type": "tmpfs",
      "source": "/run/containerd/io.containerd.runtime.v2.task/moby/acd93a30e1d2cacc1b1e58210d94180ce8b604809d2c5b0f5633932353248273/tmpfs",
      "options": [
        "nosuid",
        "strictatime",
        "mode=755",
        "size=65536k"
      ]
    },
    {
      "destination": "/dev/pts",
      "type": "devpts",
      "source": "/run/containerd/io.containerd.runtime.v2.task/moby/acd93a30e1d2cacc1b1e58210d94180ce8b604809d2c5b0f5633932353248273/devpts",
      "options": [
        "nosuid",
        "noexec",
        "newinstance",
        "ptmxmode=0666",
        "mode=0620",
        "gid=5"
      ]
    },
    {
      "destination": "/sys",
      "type": "sysfs",
      "source": "/run/containerd/io.containerd.runtime.v2.task/moby/acd93a30e1d2cacc1b1e58210d94180ce8b604809d2c5b0f5633932353248273/sysfs",
      "options": [
        "nosuid",
        "noexec",
        "nodev",
        "ro"
      ]
    },
    {
      "destination": "/sys/fs/cgroup",
      "type": "cgroup",
