D0926 19:08:40.192425       1 config.go:585] Config.NVProxyAllowedDriverCapabilities (--nvproxy-allowed-driver-capabilities): utility,compute
D0926 19:08:40.192427       1 config.go:585] Config.NVProxyAllowUnsupportedDriver (--nvproxy-allow-unsupported-driver): false
D0926 19:08:40.192428       1 config.go:585] Config.TPUProxy (--tpuproxy): false
D0926 19:08:40.192429       1 config.go:585] Config.RDMAProxy (--rdmaproxy): false
D0926 19:08:40.192431       1 config.go:585] Config.TestOnlyAllowRunAsCurrentUserWithoutChroot (--TESTONLY-unsafe-nonroot): false
D0926 19:08:40.192432       1 config.go:585] Config.TestOnlyTestNameEnv (--TESTONLY-test-name-env): (empty)
D0926 19:08:40.192434       1 config.go:585] Config.TestOnlyAFSSyscallPanic (--TESTONLY-afs-syscall-panic): false
D0926 19:08:40.192436       1 config.go:587] Config.explicitlySet: <map[string]struct {} Value> (unexported)
D0926 19:08:40.192437       1 config.go:585] Config.ReproduceNAT (--reproduce-nat): false
D0926 19:08:40.192439       1 config.go:585] Config.ReproduceNftables (--reproduce-nftables): false
D0926 19:08:40.192440       1 config.go:585] Config.NetDisconnectOk (--net-disconnect-ok): true
D0926 19:08:40.192442       1 config.go:585] Config.TestOnlyAutosaveImagePath (--TESTONLY-autosave-image-path): (empty)
D0926 19:08:40.192443       1 config.go:585] Config.TestOnlyAutosaveResume (--TESTONLY-autosave-resume): false
D0926 19:08:40.192445       1 config.go:585] Config.RestoreSpecValidation (--restore-spec-validation): enforce
D0926 19:08:40.192447       1 config.go:585] Config.GVisorMarkerFile (--gvisor-marker-file): false
D0926 19:08:40.192448       1 config.go:585] Config.OverrideProcs (--override-procs): (empty)
D0926 19:08:40.192450       1 config.go:585] Config.SystrapDisableSyscallPatching (--systrap-disable-syscall-patching): false
D0926 19:08:40.192451       1 config.go:585] Config.SystrapDisableFastPath (--systrap-disable-fast-path): false
D0926 19:08:40.192453       1 config.go:585] Config.Nftables (--TESTONLY-nftables): false
D0926 19:08:40.192454       1 config.go:585] Config.AllowSUID (--allow-suid): false
D0926 19:08:40.192456       1 config.go:585] Config.UseCPUNums (--kvm-use-cpu-nums): false
D0926 19:08:40.192457       1 config.go:585] Config.PauseExternalNetworking (--pause-external-networking): false
D0926 19:08:40.192458       1 config.go:585] Config.AllowConnectedOnSave (--allow-connected-on-save): false
D0926 19:08:40.192460       1 config.go:585] Config.AllowRootfsTarAnnotation (--allow-rootfs-tar-annotation): false
D0926 19:08:40.192461       1 config.go:585] Config.ControlRPCStopTimeout (--control-rpc-stop-timeout): 15s
D0926 19:08:40.192463       1 config.go:585] Config.SharedRootDir (--shared-root): (empty)
D0926 19:08:40.192468       1 cli.go:284] runsc process spawned at 19:08:40.191282, Go started execution at 19:08:40.192010. Startup overhead: 728.245µs
I0926 19:08:40.192473       1 cli.go:287] **************** gVisor ****************
I0926 19:08:40.192477       1 gvisorbinaries.go:180] [Sidecar release match check] Build label "release-20260921.0" matches the expected release in sidecar "gvisor_sentry".
I0926 19:08:40.192482       1 timing.go:439] Timer for runsc boot: Starting.
D0926 19:08:40.192490       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint Go code running at 19:08:40.192010916 (unix nanos: 1790449720192010916)
D0926 19:08:40.192493       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint boot subcommand dispatched at 19:08:40.192493293 (unix nanos: 1790449720192493293)
D0926 19:08:40.192668       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint CPUID initialized at 19:08:40.192668342 (unix nanos: 1790449720192668342)
D0926 19:08:40.192671       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint ring0 initialized at 19:08:40.192671535 (unix nanos: 1790449720192671535)
I0926 19:08:40.192683       1 boot.go:373] Setting product_name: "Virtual Machine"
I0926 19:08:40.192710       1 boot.go:384] Setting host-thp-shmem-enabled: "never"
I0926 19:08:40.192725       1 boot.go:394] Setting host-thp-defrag: "madvise"
D0926 19:08:40.192728       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host info read at 19:08:40.192728276 (unix nanos: 1790449720192728276)
W0926 19:08:40.193137       1 specutils.go:169] AppArmor profile "docker-default" is being ignored
D0926 19:08:40.193149       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint spec read at 19:08:40.193149141 (unix nanos: 1790449720193149141)
I0926 19:08:40.193151       1 chroot.go:142] Setting up sandbox chroot in "/tmp"
D0926 19:08:40.193204       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint chroot base mounted at 19:08:40.193204343 (unix nanos: 1790449720193204343)
I0926 19:08:40.193219       1 chroot.go:41] Mounting "proc" at "/tmp/proc/sandbox-proc"
